Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-11-20,3678.45,3715.9,3676.64,3687.76,4125285
2020-11-23,3709.99,3760.98,3708.14,3725.77,5244930
2020-11-24,3744.97,3747.44,3692.06,3721.75,5072598
2020-11-25,3746.84,3752.56,3732.96,3752.56,5613697
2020-11-26,3759.8,3760.15,3702.85,3756.7,6741002
2020-11-27,3750.46,3770.37,3740.62,3769.57,7431151
2020-11-30,3765.01,3769.6,3707.89,3728.72,18182575
2020-12-01,3741.67,3760.75,3667.21,3668.81,7645891
2020-12-02,3687.99,3714.7,3683.21,3707.96,8329445
2020-12-03,3725.55,3753.8,3695.6,3753.8,5104307
2020-12-04,3767.98,3815.38,3767.08,3815.38,8929274
2020-12-07,3816.9,3829.82,3799.81,3811.92,10413623
2020-12-08,3815.88,3859.01,3806.97,3857.05,7391495
2020-12-09,3860.82,3918.21,3855.08,3884.13,15369372
2020-12-10,3886.59,3886.59,3805.66,3808.96,13189987
2020-12-11,3818.42,3829.9,3750.98,3772.13,10342462
2020-12-14,3783.26,3785.31,3721.81,3729.55,7502706
2020-12-15,3739,3768.34,3730.08,3768.34,9910385
2020-12-16,3789.07,3865.74,3782.6,3859.58,9406332
2020-12-17,3880.55,3898.33,3784.15,3821.94,11127215
2020-12-18,3791.62,3816.78,3765.6,3772.69,11104060
2020-12-21,3751.53,3763.2,3670.45,3744.43,10716359
2020-12-22,3746.55,3787.36,3746.55,3783.9,5545303
2020-12-23,3801.65,3842.01,3794.91,3841.12,7913882
2020-12-28,3852.8,3937.13,3852.8,3937.13,22376891
2020-12-29,3962.91,4012.35,3962.01,4000.64,11518283
2020-12-30,4000.93,4000.93,3967.7,3976.5,9965000
2021-01-04,3993.04,4079.03,3992.18,4079.03,14350267
2021-01-05,4072.72,4093,4048.98,4074.17,12251885
2021-01-07,4105.67,4160.18,4104.35,4151.75,12936226
2021-01-08,4166.86,4221.76,4165.64,4204.73,13947192
2021-01-11,4212.76,4256.28,4202.79,4228.38,15177387
2021-01-12,4243.3,4258.74,4169.28,4186.99,10723746
2021-01-13,4197.22,4197.22,4096.4,4116.4,9688318
2021-01-14,4125.93,4195.39,4125.93,4195.39,7295631
2021-01-15,4185.11,4191.28,4127.74,4146.97,10740951
2021-01-18,4153.63,4198.59,4144.17,4196.95,9918602
2021-01-19,4216.55,4232.36,4194.87,4213.79,12933084
2021-01-20,4214.81,4225.05,4160.93,4191.83,8154327
2021-01-21,4203.34,4215.22,4123.45,4123.45,11499181
2021-01-22,4105.86,4158.56,4091.15,4158.56,6145180
2021-01-25,4165.57,4176.2,4083.03,4106.24,6884772
2021-01-26,4104.67,4126.9,4072.45,4126.9,7259045
2021-01-27,4139.94,4141.68,4041.72,4066.64,10892277
2021-01-28,4043.63,4110.96,3992.32,4100.86,12290413
2021-01-29,4106.76,4111.34,4065.03,4101.69,9648545
2021-02-01,4107.34,4125.18,4098.91,4123.59,5941031
2021-02-02,4136.02,4152.29,4108.34,4143.95,6646597
2021-02-03,4153.49,4164.16,4121.32,4127.66,9100604
2021-02-04,4117.26,4151.29,4111.72,4127.05,10258314
2021-02-05,4142.1,4165.73,4140.35,4157.31,5428215
2021-02-08,4172.44,4189.65,4162.82,4168.98,6157068
2021-02-09,4176.4,4180.67,4152.79,4172.93,7453693
2021-02-10,4183.91,4193.3,4150.16,4164.13,10445718
2021-02-11,4173.07,4251.35,4161.75,4238.74,8932394
2021-02-12,4240.45,4243.27,4222.09,4234.39,8846286
2021-02-15,4255.76,4294.48,4254.62,4287.52,7189341
2021-02-16,4294.3,4442.61,4292.53,4425.83,15991005
2021-02-17,4413.1,4450.38,4380.52,4423.27,21476223
2021-02-18,4430.46,4438.56,4355.8,4360.14,11839695
2021-02-19,4352.53,4359.54,4319.48,4338.75,10386511
2021-02-22,4336.65,4336.65,4298.67,4316.95,6163390
2021-02-23,4314.04,4334.06,4175.61,4223.6,8781292
2021-02-24,4245.02,4296.57,4245.02,4295.53,6360216
2021-02-25,4323.07,4345.28,4306.09,4334.42,5805361
2021-02-26,4265.71,4307.39,4242.75,4307.39,8119316
2021-03-01,4307.32,4345.57,4304.54,4339.25,8122299
2021-03-02,4342.82,4388.69,4337.81,4367.93,8520031
2021-03-03,4384.8,4410.95,4340.52,4360.62,14707354
2021-03-04,4356.78,4371.83,4306.1,4349.55,16248988
2021-03-05,4336.34,4336.46,4297.17,4297.17,7494870
2021-03-08,4308.22,4341.87,4307.15,4336.93,8869907
2021-03-09,4331.3,4377.08,4331.09,4358.75,9500560
2021-03-10,4376.6,4415.54,4374.94,4413.27,19827564
2021-03-11,4422.24,4432.59,4371.11,4372.88,18665359
2021-03-12,4380.11,4428.14,4375.63,4417.66,11667826
2021-03-15,4435.56,4471.14,4433.24,4460.72,16403195
2021-03-16,4482.77,4491.39,4447.57,4456.8,22570598
2021-03-17,4451.46,4457.58,4318.54,4372.65,26656514
2021-03-18,4388.5,4405.81,4355.59,4358.1,17214145
2021-03-19,4345.34,4357.26,4289.48,4289.48,13305414
2021-03-22,4309.49,4352.22,4305.79,4329.89,11590142
2021-03-23,4339.28,4355.07,4298.11,4348.03,8781754
2021-03-24,4340.23,4340.23,4277.35,4312.22,8666224
2021-03-25,4296.81,4313.82,4244.29,4275.5,9382645
2021-03-26,4299.15,4333.21,4299.15,4326.63,6567010
2021-03-29,4339.33,4384.39,4339.33,4382.16,5644233
2021-03-30,4390.34,4401.96,4366.9,4388.47,4676077
2021-03-31,4387.77,4388.26,4346.2,4360.66,7640998
2021-04-01,4369.12,4384.95,4352.16,4381.78,6303192
2021-04-06,4397.97,4467.88,4393.34,4467.24,9651909
2021-04-07,4475.5,4486.11,4433.35,4444.54,7761678
2021-04-08,4459.9,4466.12,4427.16,4466.12,5126389
2021-04-09,4490.05,4518.59,4457.39,4479.04,6779427
2021-04-12,4492.83,4505.44,4484.57,4499.4,7247953
2021-04-13,4506.02,4506.02,4469.3,4476.25,8703253
2021-04-14,4485.47,4495.06,4468.22,4482.78,7934101
2021-04-15,4494.52,4501.94,4472.42,4478.4,5464240
2021-04-16,4490.93,4491.01,4453.34,4481.04,5976221
2021-04-19,4489.06,4502.02,4450.92,4456.71,7596664
2021-04-20,4456.17,4457.81,4395.58,4414.57,6548295
2021-04-21,4402.83,4402.83,4357.13,4360.64,5527107
2021-04-22,4383.09,4421.5,4373.05,4394.3,5302487
2021-04-23,4389.58,4406.74,4371.38,4406.74,3772567
2021-04-26,4417.98,4429.3,4385.41,4402.96,6089088
2021-04-27,4410.08,4423.55,4388.97,4414.2,6195260
2021-04-28,4432.1,4470.97,4430.4,4465.65,9404443
2021-04-29,4492.96,4528.22,4472.92,4511.74,11429438
2021-04-30,4520.14,4531.69,4494.97,4507.86,5996433
2021-05-04,4522.85,4525.4,4449.7,4458.81,8923321
2021-05-05,4479.41,4505.48,4472.51,4484.77,5866506
2021-05-06,4505.6,4526.78,4475.35,4480.69,7551273
2021-05-07,4489.65,4543.76,4487.4,4528.95,7088656
2021-05-10,4545.82,4627.2,4545.82,4596.67,9868396
2021-05-11,4582.79,4582.79,4548.13,4575.54,6666927
2021-05-12,4588.69,4623.38,4569.57,4595.1,6468801
2021-05-13,4590.67,4590.67,4511.49,4533.65,5961099
2021-05-14,4553.03,4578.55,4532.09,4578.55,5405417
2021-05-17,4608.9,4620.11,4600.58,4617.98,4528565
2021-05-18,4635.14,4650.65,4626.85,4628.43,4593279
2021-05-19,4627.41,4627.41,4580.45,4607.8,4698879
2021-05-20,4621.47,4659.69,4581.33,4643.94,4362890
2021-05-21,4671.22,4726.23,4666.55,4715.56,5840254
2021-05-24,4723.21,4751.02,4705.93,4751.02,4575963
2021-05-25,4762.26,4779.73,4744.27,4773.99,4795439
2021-05-26,4787.64,4824.76,4774.35,4824.76,7594313
2021-05-27,4837.48,4868.89,4824.64,4853.61,9318919
2021-05-28,4840.3,4888.39,4838.15,4887.7,7859878
2021-05-31,4894.41,4922.29,4880.68,4904.85,4603465
2021-06-01,4902.31,4937.23,4877.76,4893.67,5075389
2021-06-02,4907.21,4925,4892.03,4902.16,3927615
2021-06-04,4894.39,4935.04,4894.39,4919.9,3265137
2021-06-07,4927.47,4966.9,4903.94,4925.55,4703019
2021-06-08,4924.62,4924.86,4867.11,4889.49,5507236
2021-06-09,4917.25,4925.02,4890.49,4892.59,3615590
2021-06-10,4894.85,4903.73,4878.79,4898.34,3366056
2021-06-11,4909.14,4921.5,4878.27,4887.79,4428176
2021-06-14,4892.7,4927.88,4888.94,4927.79,3101344
2021-06-15,4931.19,4938.42,4876.55,4888.3,4147872
2021-06-16,4887.36,4905.63,4871.07,4875.75,5023943
2021-06-17,4870.49,4875.64,4848.48,4858.42,5050718
2021-06-18,4847.87,4888.94,4824.95,4827.22,9219868
2021-06-21,4813.19,4836.86,4786.39,4831.93,3779413
2021-06-22,4843.6,4887.23,4843.6,4887.23,3980720
2021-06-23,4884.54,4957.58,4872.45,4957.58,3883685
2021-06-24,4961.85,5019.73,4948.85,5002.94,4656420
2021-06-25,5008.22,5019.07,4987.75,5003.2,3401660
2021-06-28,4999.68,5014.15,4970.45,4996.47,2892728
2021-06-29,5004.15,5004.15,4931.2,4935.01,4799335
2021-06-30,4942.1,4944.95,4821.19,4825.09,7389969
2021-07-01,4833.36,4865.1,4822.72,4843.27,11293706
2021-07-02,4850.07,4896.65,4850.07,4880.34,3880145
2021-07-05,4873.16,4902.98,4873.16,4898.48,2804198
2021-07-06,4905.35,4930.49,4876.76,4877.76,3213312
2021-07-07,4887.37,4933.25,4885.03,4906.87,4430441
2021-07-08,4901.32,4909.84,4832.36,4834.28,3625912
2021-07-09,4850.51,4892.48,4821.8,4888.64,2758301
2021-07-12,4907.04,4909.22,4863.94,4882.14,4191885
2021-07-13,4885.52,4929.58,4885.52,4900.24,3184823
2021-07-14,4907.25,4956.21,4907.25,4932.41,3315116
2021-07-15,4949.41,4949.71,4878.91,4878.91,3124166
2021-07-16,4885.08,4913.4,4877.85,4885.67,2388429
2021-07-19,4897.59,4897.59,4753.4,4762.69,5099890
2021-07-20,4759.95,4819.08,4743.07,4782.37,5563117
2021-07-21,4791.66,4883.41,4791.66,4881.82,6320672
2021-07-22,4881.2,4922.86,4872.44,4872.44,3790917
2021-07-23,4887.38,4900.54,4867.53,4886.43,3038490
2021-07-26,4909.67,4912.66,4869.71,4903.14,2543442
2021-07-27,4910.17,4923.19,4831.11,4832.72,5704596
2021-07-28,4845.96,4904.36,4845.5,4904.36,2136929
2021-07-29,4910.75,4926.69,4884.38,4924.76,9772278
2021-07-30,4930.29,4946.32,4905.51,4943.09,7057062
2021-08-02,4978.86,4995.81,4969.95,4993.71,5473774
2021-08-03,5011.51,5011.99,4953.85,4955.9,5386491
2021-08-04,4984.17,4992.99,4952.74,4971.69,3769039
2021-08-05,4958.55,5002.39,4945.96,5002.34,5109163
2021-08-06,5032,5035.82,4997.83,5022.58,4655741
2021-08-09,5029.24,5051.63,5018.08,5051.63,4241636
2021-08-10,5056.11,5095.87,5053.91,5082.77,5668897
2021-08-11,5077.11,5097.42,5057.61,5097.42,6328779
2021-08-12,5105.92,5109.91,5077.3,5090.39,5276954
2021-08-13,5072.48,5105.55,5070.54,5102.86,4854516
2021-08-16,5090.47,5115.73,5084.82,5093.26,4028535
2021-08-17,5087.86,5096.98,5057.39,5087.34,6155521
2021-08-18,5083.17,5092.03,5054.84,5074.04,3373264
2021-08-19,5044.89,5044.89,4962.37,5003.82,3498945
2021-08-20,5002.66,5014.95,4991.17,5008.66,2294067
2021-08-23,5018.95,5053.42,5018.95,5053.42,2998677
2021-08-24,5060.36,5075.94,5034.23,5062.47,2679223
2021-08-25,5062.43,5118.89,5056.07,5109.94,5387433
2021-08-26,5114.43,5156.88,5106.1,5131.8,5311471
2021-08-27,5143.45,5153.37,5118.28,5145.79,3363286
2021-08-30,5165.22,5217.35,5159.26,5217.35,3931788
2021-08-31,5200.06,5236.58,5181.32,5236.22,5206760
2021-09-01,5242.82,5276.03,5224.82,5236.72,5872341
2021-09-02,5242.17,5256.99,5214.67,5243.17,5077482
2021-09-03,5248.5,5258.97,5226.09,5234.03,3485901
2021-09-06,5248.73,5321.51,5248.73,5315.39,6360523
2021-09-07,5321.13,5340.46,5299.15,5325.27,4865495
2021-09-08,5330.27,5331,5253,5256.49,4926470
2021-09-09,5234.24,5293.48,5213.73,5287.41,5251614
2021-09-10,5293.32,5311.64,5276.15,5282.92,4655532
2021-09-13,5294.92,5330.46,5290.18,5330.11,6276980
2021-09-14,5330.13,5363.79,5315.65,5334.7,8196341
2021-09-15,5337.2,5378.06,5333.5,5370.44,4418211
2021-09-16,5370.45,5392.91,5356.03,5366.56,6301993
2021-09-17,5331.4,5390.42,5331.4,5349.37,8456485
2021-09-20,5311.49,5311.49,5134.37,5172.49,11645549
2021-09-21,5167.24,5244.67,5167.24,5205.01,4975199
2021-09-22,5237.87,5300.35,5236.44,5300.18,4302419
2021-09-23,5319.34,5337.49,5294.7,5301.05,3724866
2021-09-24,5316.71,5321.16,5267.94,5280.56,3134334
2021-09-27,5282.57,5301.08,5262.77,5272.06,3435227
2021-09-28,5270.95,5280.37,5193.04,5201.42,3379822
2021-09-29,5191.59,5236.79,5187.3,5235.33,3023755
2021-09-30,5251.14,5262.47,5227.58,5255.82,5532289
2021-10-01,5238.89,5303.77,5197.08,5275.17,9146904
2021-10-04,5290.13,5386.22,5290.13,5360.03,10904717
2021-10-05,5350.25,5404.12,5350.19,5393.52,6248694
2021-10-06,5399.2,5485.79,5350.64,5474.18,12422322
2021-10-07,5493.98,5505.59,5454.51,5503.19,8100819
2021-10-08,5494.67,5536.04,5481.34,5533.11,8175819
2021-10-11,5541.51,5601.62,5537.44,5583.6,6295008
2021-10-12,5587.12,5593.62,5546.17,5574.17,8543772
2021-10-13,5573.69,5606.64,5552.59,5570.04,4273231
2021-10-14,5568.07,5604.44,5568.07,5597.03,5941663
2021-10-15,5600.42,5612.72,5569.63,5612.72,3844635
2021-10-18,5605.52,5652.9,5599.72,5651.28,4611894
2021-10-19,5657.27,5675.68,5617.18,5628.57,5813229
2021-10-20,5625.09,5639.03,5600.8,5631.72,5957609
2021-10-21,5630.31,5650.14,5607.74,5611.67,5046775
2021-10-22,5617.69,5657.44,5609.87,5618.72,4233161
2021-10-25,5625.62,5643.51,5608.77,5620.88,4218160
2021-10-26,5625.48,5663.46,5594.3,5663.46,8264863
2021-10-27,5662.89,5669.05,5610.96,5630.39,6887804
2021-10-28,5638.49,5674.02,5601.97,5663.03,4549644
2021-10-29,5667.21,5785.69,5658.71,5705,5744238
2021-11-02,5725.58,5799.32,5725.58,5747.21,7158795
2021-11-03,5766.43,5786.17,5641.7,5670.33,6879726
2021-11-04,5689.28,5824.39,5689.28,5804.4,7040300
2021-11-05,5817.25,5863.35,5803.99,5853.87,5144200
2021-11-08,5852.32,5862.21,5805.44,5829.51,3473155
2021-11-09,5831.3,5831.3,5730.5,5746.07,2922666
2021-11-10,5748.41,5774.64,5644.07,5701.12,5946650
2021-11-12,5696.43,5718.6,5681.38,5686.27,5890217
2021-11-15,5682.05,5748.21,5676.1,5686.61,5031304
2021-11-16,5692.22,5724.19,5647.7,5670.8,4824681
2021-11-17,5687.32,5690,5605.59,5621.97,6043252
2021-11-18,5620.94,5620.94,5473.62,5487.37,6625804
2021-11-19,5490.65,5524.25,5366.39,5430.55,6038742
2021-11-22,5424.9,5454.96,5309.57,5434.89,4666591
2021-11-23,5412.58,5442.26,5372.27,5428.61,4241503
2021-11-24,5431.36,5475.88,5385.36,5421.62,4243792
2021-11-25,5428.51,5452.1,5408.79,5408.79,4152874
2021-11-26,5385.48,5385.48,5236.88,5252.03,7902567
2021-11-29,5255.46,5304.7,5170.76,5284.65,10614172
2021-11-30,5270.74,5366.92,5228.79,5328.93,8329986
2021-12-01,5356.7,5424.8,5338.09,5388.41,5206761
2021-12-02,5374.71,5399.07,5331.01,5382.02,7141698
2021-12-03,5412.81,5435.17,5349.08,5370.01,5315041
2021-12-06,5385.18,5398.93,5320.18,5346.45,3670145
2021-12-07,5361.46,5433.17,5361.14,5433.17,5929480
2021-12-08,5450.33,5472.01,5404.62,5419.4,4171718
2021-12-09,5423.95,5423.95,5285.5,5323.05,5104560
2021-12-10,5301.78,5365.33,5291.96,5325.59,4036627
2021-12-13,5331.46,5370.27,5273.63,5275.83,5529294
2021-12-14,5270.6,5290.29,5178.04,5210.01,4325686
2021-12-15,5209.51,5209.51,5094.51,5121.72,4988631
2021-12-16,5137.86,5239.53,5137.86,5232.8,4838797
2021-12-17,5238.61,5238.61,5092.64,5099.77,9227585
2021-12-20,5084.19,5131.83,4999.91,5125.38,5297187
2021-12-21,5133.49,5180.28,5133.49,5180.16,4563808
2021-12-22,5181.09,5201.1,5169.45,5189.91,4145698
2021-12-23,5202.99,5242.86,5201.35,5220.5,5414113
2021-12-27,5221.8,5240.19,5179.87,5233.25,6154228
2021-12-28,5241.77,5289.74,5238,5264.76,7678430
2021-12-29,5271.79,5323.66,5270.63,5299.6,6835182
2021-12-30,5298.81,5307.01,5276.35,5291.72,5694645
2022-01-03,5310.69,5402.98,5310.69,5382.71,5069558
2022-01-04,5402.36,5434.78,5377.94,5393.03,4163371
2022-01-05,5412.93,5413.77,5377.33,5406.56,3033954
2022-01-07,5409.01,5438.95,5373.16,5434.91,3787513
2022-01-10,5448.92,5466.23,5426.87,5431.53,4672048
2022-01-11,5452,5510.63,5436.36,5479.55,5856061
2022-01-12,5502.69,5551.88,5502.69,5548.4,6870678
2022-01-13,5555.93,5584.52,5513.53,5541.97,8193976
2022-01-14,5539.63,5539.63,5475.46,5493.94,4373077
2022-01-17,5496.91,5506.73,5467.77,5503.15,2824781
2022-01-18,5500.69,5501.72,5406.01,5406.01,6591953
2022-01-19,5374.86,5403.44,5335.99,5369.59,9506077
2022-01-20,5383.64,5388.04,5296.03,5340.54,5691332
2022-01-21,5313.78,5313.78,5211.98,5228.78,7509364
2022-01-24,5199.65,5229.77,4960.09,5026.64,11313344
2022-01-25,4998.4,5104.15,4998.4,5076.46,6404609
2022-01-26,5076.2,5176.08,5076.2,5149.96,4265082
2022-01-27,5142.82,5185.44,5100.77,5175.74,3203367
2022-01-28,5189.88,5195.48,5084.03,5128.54,3984168
2022-01-31,5145.84,5175.19,5101.89,5106.59,3621841
2022-02-01,5123.32,5200.11,5123.32,5176.84,5060272
2022-02-02,5200.94,5272.47,5181.9,5267.56,4356216
2022-02-03,5280.2,5287.24,5250.24,5276.91,3730741
2022-02-04,5283.27,5299.36,5178.41,5225.86,4341492
2022-02-07,5244.44,5266.82,5188.09,5229.31,4095763
2022-02-08,5242.22,5285.1,5233.68,5258.08,6490036
2022-02-09,5266.37,5276.2,5228.85,5244.77,6798845
2022-02-10,5273.6,5279.86,5202.48,5214.65,4580247
2022-02-11,5205.53,5205.53,5100.91,5180.64,3976010
2022-02-14,5109.47,5109.47,4949.66,5014.58,6250809
2022-02-15,5016.9,5182.24,5016.9,5139.59,4438502
2022-02-16,5166.42,5222.75,5114.65,5143.31,3724053
2022-02-17,5141.59,5152.24,5027.77,5030.31,3671557
2022-02-18,5024.92,5072.76,4992.71,5005.57,2522131
2022-02-21,5002.41,5037.45,4820.8,4863.73,5347546
2022-02-22,4800.79,4907.08,4698.43,4903.24,6440049
2022-02-23,4913.66,4962.62,4793.74,4819.57,5462612
2022-02-24,4568.17,4572.31,4133.55,4253.49,20281785
2022-02-25,4287.98,4586.05,4287.98,4569.02,10312432
2022-02-28,4524.15,4589.49,4420.12,4589.49,12582675
2022-03-01,4590.48,4667.93,4436.46,4456.3,9752606
2022-03-02,4441.01,4479.47,4365.51,4447.97,14073129
2022-03-03,4460.21,4490.26,4390.9,4451.4,13253010
2022-03-04,4434.37,4434.37,4197.76,4237.7,10013463
2022-03-07,4226.95,4235.85,4022.22,4209.48,14692826
2022-03-08,4207.33,4291.35,4126.47,4165.89,8523115
2022-03-09,4205.51,4368.06,4205.51,4368.06,9808547
2022-03-10,4406.99,4435.4,4318.92,4340.29,9562613
2022-03-11,4361.36,4421.77,4336.95,4387.18,9203400
2022-03-14,4411.32,4418.25,4355.17,4375.39,8519273
2022-03-15,4374.44,4413.04,4313.67,4385.62,6325060
2022-03-16,4410.36,4562.83,4410.36,4562.83,9698745
2022-03-17,4585.91,4673.77,4585.91,4654.35,11487188
2022-03-18,4670.88,4678.66,4604.47,4671.82,13573547
2022-03-21,4689.64,4725.93,4655.47,4676.65,7241708
2022-03-22,4691.38,4711.99,4667.51,4711.99,12918641
2022-03-23,4732.32,4755.43,4690.32,4732.89,13440106
2022-03-24,4753.43,4795.82,4743.31,4794.88,14119084
2022-03-25,4809.18,4814.79,4739.72,4771.94,12183405
2022-03-28,4780.87,4807.49,4760.45,4761.97,7528083
2022-03-29,4781.48,4879.14,4744.19,4783.94,14338964
2022-03-30,4802.22,4820.16,4764.77,4795.24,10370830
2022-03-31,4805.38,4819.7,4761.31,4778.07,10305633
2022-04-01,4786.4,4815.09,4770.18,4811.87,10198870
2022-04-04,4817.15,4876.56,4817.15,4840.1,11482865
2022-04-05,4850.22,4872.69,4800.53,4816.33,8450007
2022-04-06,4810.25,4816.15,4720.6,4739.74,12213457
2022-04-07,4749.05,4773.56,4701.31,4701.38,8260822
2022-04-08,4718.01,4739.7,4695,4709.1,6810457
2022-04-11,4722.03,4739.46,4673.51,4720.27,9155946
2022-04-12,4726.71,4729.23,4689.06,4709.11,13433014
2022-04-13,4699.01,4722.96,4680.6,4692.24,6409067
2022-04-14,4701.05,4714.32,4660.3,4671.29,7835017
2022-04-19,4686.28,4706.97,4608.36,4666.22,6102267
2022-04-20,4659.97,4702.78,4644.34,4644.34,6107361
2022-04-21,4675.1,4703.48,4630.54,4631.39,7049730
2022-04-22,4638.41,4638.41,4562.64,4562.64,8949257
2022-04-25,4561.05,4561.05,4438.67,4476.76,15795950
2022-04-26,4486.44,4520.05,4444.09,4444.09,8362572
2022-04-27,4431.14,4431.14,4298.09,4321.17,11601042
2022-04-28,4336.39,4392.83,4336.39,4359.89,8057716
2022-04-29,4388.79,4445.36,4354.14,4370.19,12093789
2022-05-02,4374.13,4374.13,4294.09,4321.64,5397540
2022-05-04,4334.57,4349.13,4295.78,4329.37,9432515
2022-05-05,4363.51,4397.75,4247.45,4261.04,12537864
2022-05-06,4259.37,4259.37,4151.05,4218.78,11553948
2022-05-09,4219.43,4237.55,4153.84,4153.84,7567444
2022-05-10,4157.34,4175.05,4094.34,4144.59,7503545
2022-05-11,4173.58,4174.73,4111.54,4129.85,7863846
2022-05-12,4115.97,4115.97,4025.77,4073.54,9690345
2022-05-13,4088.18,4223,4088.18,4223,6931911
2022-05-16,4231.89,4326.12,4231.89,4271.42,7855436
2022-05-17,4283.15,4360.95,4283.15,4326.88,10226516
2022-05-18,4337.43,4398.18,4315.66,4321.62,10684385
2022-05-19,4293.61,4293.61,4234.53,4256.57,6149791
2022-05-20,4273.37,4305.05,4253.18,4254.54,7206089
2022-05-23,4267.72,4358.39,4267.72,4351.23,7978887
2022-05-24,4350.64,4366.56,4299.59,4317.09,8330108
2022-05-25,4338.89,4357.07,4291.88,4299.98,3938969
2022-05-26,4323.54,4329.9,4288.1,4324.49,5095791
2022-05-27,4336.59,4341.45,4294.58,4320.02,5572885
2022-05-30,4304.5,4371.82,4304.5,4370.43,3790769
2022-05-31,4367.86,4369.71,4335.18,4349.02,5802460
2022-06-01,4351.82,4364.81,4305.99,4335.94,4559410
2022-06-02,4344.71,4345.08,4309.22,4320.48,4309898
2022-06-03,4343.3,4353.27,4289.17,4289.17,4246281
2022-06-06,4305.42,4327.3,4295.5,4320.58,3615169
2022-06-07,4317.34,4317.34,4279.9,4306.65,3507713
2022-06-08,4308.57,4309.98,4222.25,4227.18,7562267
2022-06-09,4219.5,4238.41,4182.96,4183.95,4893310
2022-06-10,4180.48,4180.48,4109.51,4123.58,6840853
2022-06-13,4095.61,4095.61,3988.1,3995.49,9034949
2022-06-14,4013.76,4035.69,3963.85,3979.86,5688550
2022-06-15,3973.12,3992.63,3934.94,3992.63,4749950
2022-06-17,3958.35,4002.23,3933.24,3940.71,16479926
2022-06-20,3959.39,4029.92,3957.86,4026.3,6671936
2022-06-21,4043.81,4105.67,4041.78,4105.67,8066168
2022-06-22,4099.18,4099.18,4007.82,4025.87,5105758
2022-06-23,4033.95,4045.21,3967.27,3967.27,5825595
2022-06-24,3969.23,4037.8,3969.23,4026.24,6566409
2022-06-27,4041.86,4085.99,4041.86,4085.99,4347788
2022-06-28,4089.55,4128.45,4079.55,4107.75,4790789.0501882
2022-06-29,4108.5,4172.25,4075.29,4172.25,5325782
2022-06-30,4141.37,4141.37,4046.58,4069.37,5493033.6905065
2022-07-01,4069.32,4097.55,4060.2,4066.98,4588829
2022-07-04,4070.46,4084.8,4024.83,4060.21,7427043
2022-07-05,4058.91,4101.34,3915.66,3954.91,6385370
2022-07-06,3956.72,3987.9,3910.49,3910.49,10363209
2022-07-07,3939.45,4049.4,3939.45,4049.4,6420628
2022-07-08,4004.38,4036.35,3983.47,4031.42,9190840
2022-07-11,4007.75,4033.67,3984.65,4033.67,14594526
2022-07-12,4019.85,4019.85,3942.04,3948.04,8310447
2022-07-13,3961.24,3987.11,3898.63,3933.37,6061006
2022-07-14,3934.89,3957.12,3871.78,3892.34,9745794
2022-07-15,3895.14,3927.07,3884.85,3913.3,7908923
2022-07-18,3931.56,3984.18,3931.56,3981.08,5584735
2022-07-19,3984.29,4019.38,3963.53,4011.17,9008608
2022-07-20,4023.73,4054.87,4008.41,4053.8,8108504
2022-07-21,4050.35,4053.86,4005.69,4031.73,5117355
2022-07-22,4040.62,4078.82,4034.2,4072.11,5773839
2022-07-25,4071.18,4089.3,4046.07,4057.52,4565932
2022-07-26,4054.89,4060.35,3976.37,3976.37,6224542
2022-07-27,3990.75,4002.2,3933.46,3955.55,7576652
2022-07-28,3970.32,3992.42,3959.75,3980.3,4619865
2022-07-29,3992.8,4151.32,3992.8,4151.32,5422889
2022-08-01,4142.42,4155.51,4118.25,4136.22,4509512
2022-08-02,4132.57,4139.79,4102.27,4105.73,7485045
2022-08-03,4121.31,4197.7,4102.83,4197.7,6934875
2022-08-04,4186.85,4186.85,4127.62,4127.62,5352435
2022-08-05,4141.61,4166.76,4104.71,4124.32,5748037
2022-08-08,4131.07,4201.72,4119.3,4188.73,3988779
2022-08-09,4197.49,4219.95,4172.18,4181.2,5585011
2022-08-10,4186.42,4186.42,4129.77,4181.55,5597811
2022-08-11,4178.71,4228.83,4178.71,4220.12,5281706
2022-08-12,4227.81,4255.17,4216.46,4228.93,3086743
2022-08-16,4241.67,4300.99,4238.22,4279.46,5757604
2022-08-17,4288.68,4295.77,4197.49,4214.11,7344198
2022-08-18,4210.93,4214.41,4186.64,4208.13,8700917
2022-08-19,4215.22,4216.94,4118.95,4125.86,6245132
2022-08-22,4115.59,4116.15,4008.74,4040.22,7569954
2022-08-23,4032.02,4072.21,4018.59,4024.53,5869416
2022-08-24,4035.39,4036.7,3949.37,3969.82,5779285
2022-08-25,3985.86,4035.85,3978.59,4006.49,6075599
2022-08-26,4013.62,4025.67,3944.25,3959.61,6855926
2022-08-29,3951.84,3951.84,3848.04,3860.98,7922459
2022-08-30,3877.67,3923.92,3795.81,3795.81,7811248
2022-08-31,3796.13,3859.79,3787.83,3838.57,7757888
2022-09-01,3828.67,3835.93,3769.28,3777.8,8041516
2022-09-02,3791.48,3858.81,3791.48,3858.81,8264875
2022-09-05,3863.28,3877.48,3824.93,3869.16,5141311
2022-09-06,3865.54,3896.39,3818.05,3841.04,7262849
2022-09-07,3834.96,3882.8,3794.3,3872.58,8021753
