Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-03-18,17963.09,18104.67,17932.36,18104.67,7592764
2021-03-19,18103.54,18311.68,18067.35,18311.68,9138749
2021-03-22,18322.77,18629.82,18322.77,18569.9,12944308
2021-03-23,18621.43,18628.78,18422.68,18449.32,5516459
2021-03-24,18464.29,18469.87,18240.88,18308.56,21447170
2021-03-25,18308.3,18308.3,18021.43,18062.25,14523055
2021-03-26,18185.23,18359.85,18183.03,18349.19,11862367
2021-03-29,18473.36,18600.37,18457.3,18593.3,8724750
2021-03-30,18530.31,18618.69,18499.96,18605.59,7317624
2021-03-31,18623.49,18623.49,18451.51,18554.31,9332798
2021-04-01,18626.01,18795.7,18626.01,18738.09,8282123
2021-04-06,18853.56,19016.84,18825.1,19016.84,12140316
2021-04-07,19083.31,19098.1,18994.01,19053.88,9926028
2021-04-08,19060.84,19195.45,19030.05,19195.45,7206126
2021-04-09,19217.58,19259.29,19086.01,19250.57,7125657
2021-04-12,19301.04,19451.98,19276.23,19451.98,8996917
2021-04-13,19531.06,19531.06,19288.65,19403.91,8503148
2021-04-14,19372.64,19385.95,19217.36,19291.16,8462832
2021-04-15,19368.75,19371.95,19248.65,19283.1,8317625
2021-04-16,19349.19,19361.28,19268.89,19361.28,8195914
2021-04-19,19430.75,19463.56,19235.15,19259.84,7995425
2021-04-20,19238.87,19259.54,18989.93,19117.21,10373254
2021-04-21,19104.8,19118.06,18964.88,18991.57,11264321
2021-04-22,19131.26,19254.65,19126.8,19162.11,10648076
2021-04-23,19243.77,19243.77,19080.01,19211.68,5613825
2021-04-26,19274.81,19297.81,19169.32,19279.13,11802055
2021-04-27,19370.8,19382.79,19282.2,19351.62,8255860
2021-04-28,19389.63,19492.78,19379.14,19485.74,6324563
2021-04-29,19571.1,19728.14,19562.13,19655.38,7788957
2021-04-30,19700.84,19775.17,19633.91,19775.17,5636770
2021-05-04,19804.8,19884.94,19607.95,19637.46,9703035
2021-05-05,19622.83,19772.8,19578.71,19723.28,5847154
2021-05-06,19813.32,19842.72,19629.03,19677.52,10632077
2021-05-07,19730.9,19814.59,19703.2,19814.59,7754064
2021-05-10,19919.84,20134.74,19913.42,20128.11,10052155
2021-05-11,20117.88,20124.61,19859.73,20009.62,6748077
2021-05-12,20080.27,20080.27,19895.39,19978.79,6407808
2021-05-13,20049.39,20085.16,19837.88,20085.16,6150109
2021-05-14,20121.23,20213.92,20055.58,20153.83,6165863
2021-05-17,20294.01,20337.58,20222.15,20253.21,4970130
2021-05-18,20361.26,20403.34,20258.87,20358.66,4907061
2021-05-19,20374.38,20390.88,20247.68,20283.12,7616263
2021-05-20,20401.75,20485.5,20336.69,20485.5,7877229
2021-05-21,20535.74,20567.73,20471.89,20471.89,5330940
2021-05-24,20559.17,20575.07,20449.87,20458.64,7646163
2021-05-25,20470.58,20488.53,20299.15,20330.48,12592168
2021-05-26,20344.62,20347.79,20270.78,20315.19,8720950
2021-05-27,20345.63,20521.8,20345.63,20507.63,6650764
2021-05-28,20562.33,20633.12,20519.92,20614.07,11339268
2021-05-31,20668.96,20693.96,20554.97,20630.05,8327712
2021-06-01,20589.11,20728.22,20544.43,20728.22,7098365
2021-06-02,20724.74,20944.1,20724.74,20841.46,9153590
2021-06-04,20911.91,20973.39,20878.81,20920.12,8276171
2021-06-07,20974.15,21062.24,20901.91,21010.06,17569570
2021-06-08,21111.97,21160.65,20899.44,20977.33,8998982
2021-06-09,21071.04,21101.01,20959.41,20992.83,9913045
2021-06-10,21047.5,21053.15,20893.51,20982.73,7455241
2021-06-11,20999.97,21006.09,20857.12,20913.19,7467086
2021-06-14,21038.65,21096.4,20995.94,21045.47,8698380
2021-06-15,21062,21069.77,20817.47,20840.01,8364864
2021-06-16,20898.53,20898.53,20769.67,20861.9,5315240
2021-06-17,20860.02,20860.02,20624.95,20670.83,5605379
2021-06-18,20681.15,20726.94,20628.86,20670.36,5189279
2021-06-21,20674.76,20696.45,20481.24,20632.59,8523222
2021-06-22,20624.17,20747.47,20583.97,20747.47,4891314
2021-06-23,20796.69,20844.11,20774.7,20804.93,4190866
2021-06-24,20842.87,20987.64,20842.87,20987.64,6230763
2021-06-25,21003.37,21033.06,20892.93,20965.44,5352794
2021-06-28,20993.97,20994.9,20828.77,20965.44,3839900
2021-06-29,20922.83,20936.37,20789.28,20841.38,5214598
2021-06-30,20851.14,20886.78,20490.48,20581.88,5683186
2021-07-01,20657.7,20741.33,20632.6,20736.64,3923743
2021-07-02,20774.07,20840,20760.29,20814.08,6573604
2021-07-05,20818.57,20920.53,20777.14,20907,4011215
2021-07-06,20952.65,20973.54,20766.77,20766.77,4882079
2021-07-07,20821.31,20883.29,20765.71,20803.76,3482373
2021-07-08,20866.41,20873.24,20511.61,20594.72,3784461
2021-07-09,20614.2,20686.67,20550.62,20686.67,3507244
2021-07-12,20468.4,20638.63,20468.4,20599.69,3590866
2021-07-13,20634.04,20681.34,20613.5,20676.35,3071316
2021-07-14,20699.17,20786.69,20652.53,20768.82,3085361
2021-07-15,20803.66,20803.96,20647.26,20670.95,19805847
2021-07-16,20663.72,20694.94,20547.14,20610.31,6060582
2021-07-19,20599.92,20599.92,19971.21,19990.9,6874494
2021-07-20,19928.79,20106.2,19870.93,19960.53,5559603
2021-07-21,20036.21,20301.84,20033.99,20301.84,7383925
2021-07-22,20318.95,20446.93,20318.95,20373.81,4650165
2021-07-23,20412.98,20507.66,20367.62,20447.08,3322412
2021-07-26,20530.24,20561.36,20399.69,20561.36,3177205
2021-07-27,20616.63,20616.63,20467.39,20513.71,2513604
2021-07-28,20520.33,20571.31,20483.28,20557.53,3147748
2021-07-29,20570.86,20664.78,20545.03,20664.78,4059147
2021-07-30,20686.31,20701.87,20582.19,20660.02,2428241
2021-08-02,20766.07,20808.23,20708.28,20789.61,4553894
2021-08-03,20826.98,20879.72,20746.76,20752.3,4345939
2021-08-04,20806.47,20868.05,20744.62,20819.55,3701424
2021-08-05,20881.73,20881.73,20769.85,20877.28,3947797
2021-08-06,20918.07,20950,20859.72,20886.59,4979507
2021-08-09,20946.51,20992.35,20878.32,20951.69,4471190
2021-08-10,20961.07,21042.2,20920.14,20973.98,3997671
2021-08-11,20985.19,20993.22,20913,20960.37,4888932
2021-08-12,21005.21,21011.43,20896.34,20976.25,9083073
2021-08-13,20976.93,21102.19,20958.4,21082.19,5354824
2021-08-16,21149.32,21149.32,21027.75,21072.24,7896273
2021-08-17,21067.53,21071,20994.73,21046.08,4671894
2021-08-18,21035.87,21045.97,20886.27,20959.45,6608227
2021-08-19,20945.07,20945.07,20633.92,20776.23,5917956
2021-08-20,20800.8,20886.8,20762.58,20876.13,7776154
2021-08-23,20900.87,21021.24,20898.2,20903.15,5105638
2021-08-24,20982.59,21015.52,20853.65,20978.77,6595799
2021-08-25,21022.72,21033.65,20900.04,21017.73,4953166
2021-08-26,21021.73,21021.73,20966.17,21003.02,4191902
2021-08-27,21050.5,21056.91,20931.5,21012.74,4140812
2021-08-30,21034.86,21093.34,20946.32,20995.06,6148773
2021-08-31,21063.89,21063.89,20934.01,21041.51,5834643
2021-09-01,20996.41,21168.57,20996.41,21157.52,9935473
2021-09-02,21124.66,21182.35,21098.91,21146.02,10838142
2021-09-03,21161.9,21180.79,21102.74,21124.48,7238263
2021-09-06,21205.98,21261.3,21171.65,21251.75,6422464
2021-09-07,21326.52,21417.31,21290.37,21409.26,8856553
2021-09-08,21252.71,21428.26,21224.34,21404.85,7479135
2021-09-09,21406.85,21444.75,21350.45,21405.08,5664710
2021-09-10,21464.42,21565.7,21452.34,21565.7,5415178
2021-09-13,21631.73,21706.33,21597.55,21706.33,6848693
2021-09-14,21721.68,21888.38,21686.37,21737.12,14172753
2021-09-15,21751.33,21761.56,21609.53,21677.67,7319923
2021-09-16,21696.92,21728.63,21541.51,21555.55,7169177
2021-09-17,21536.85,21571.19,21396.8,21420.57,8792293
2021-09-20,21382.45,21382.45,20534.46,20758.28,12715893
2021-09-21,20772.23,20937.23,20772.23,20871.88,5198764
2021-09-22,20934.91,21196.39,20933.04,21196.39,4617099
2021-09-23,21312.74,21339.8,21156,21230.32,4862142
2021-09-24,21296.75,21297.74,21066.66,21071.57,3311598
2021-09-27,21122.75,21130.06,21052.32,21125.61,5225436
2021-09-28,21155.18,21166.67,21006.6,21037.33,8152995
2021-09-29,20992.63,21135.76,20918.79,21135.76,5311981
2021-09-30,21180.44,21212.15,21042.11,21107.68,5701048
2021-10-01,21049.3,21159.65,21029.72,21126.02,7611212
2021-10-04,21127.21,21277.16,21110.05,21277.16,9979893
2021-10-05,21239.12,21306.22,21170.35,21306.22,18250643
2021-10-06,21289.73,21308.08,21056.81,21231.68,24017215
2021-10-07,21276.07,21526.07,21235.89,21526.07,10603353
2021-10-08,21537.57,21658.49,21521.74,21658.49,8519223
2021-10-11,21633.51,21708.71,21585.22,21708.71,9198539
2021-10-12,21747.85,21747.85,21596.16,21685.3,9584066
2021-10-13,21694.95,21697.36,21538.26,21616.97,6985929
2021-10-14,21624.6,21686.62,21516.22,21596.56,5976934
2021-10-15,21642.61,21688.58,21580.16,21602.15,6394568
2021-10-18,21625.71,21648.61,21514.24,21591.57,5725739
2021-10-19,21649.84,21716.16,21509.6,21557.19,7063619
2021-10-20,21624.73,21624.73,21427.09,21545.89,15259679
2021-10-21,21534.75,21534.75,21388.83,21491.12,16546445
2021-10-22,21518.24,21530.49,21396.13,21407.82,8914832
2021-10-25,21453.49,21505.55,21397.59,21505.55,6254267
2021-10-26,21544.72,21544.72,21356.29,21383.98,6518607
2021-10-27,21426.29,21454.83,21296.59,21327.78,5419354
2021-10-28,21381.79,21391.7,21321.06,21366.94,4622070
2021-10-29,21412.19,21469.3,21282.66,21309.99,7032790
2021-11-02,21480.59,21525.06,21322.72,21339.16,6499913
2021-11-03,21370.87,21391.49,21247.79,21279.66,5792830
2021-11-04,21322.51,21618.17,21322.51,21612.65,7490145
2021-11-05,21642.16,21642.16,21559.99,21620.04,6414246
2021-11-08,21638.39,21759.71,21638.39,21644.08,6413960
2021-11-09,21673.73,21686.81,21451.9,21502.62,10496425
2021-11-10,21457.29,21503.92,21215.21,21314.29,7303633
2021-11-12,21275.56,21402.64,21271.62,21357.07,7415238
2021-11-15,21349.24,21398.25,21212.27,21238.14,7135107
2021-11-16,21198.47,21230.42,21141.53,21188.16,6201006
2021-11-17,21188.94,21236.22,21077.71,21161.36,6082636
2021-11-18,21142.47,21144.57,20895.83,20978.27,5731402
2021-11-19,20926.43,20983.63,20486.06,20722.74,7164067
2021-11-22,20667,20681.4,20340.64,20463.48,7003287
2021-11-23,20421.22,20447.11,20291.41,20406.42,5982687
2021-11-24,20440.11,20507.47,20385.3,20456.76,7388050
2021-11-25,20471.69,20513.68,20332.67,20416.88,3886284
2021-11-26,20220.56,20220.56,19753.86,19807.86,9556551
2021-11-29,19747.45,19804.44,19569.01,19804.44,6948983
2021-11-30,19730.33,20183.67,19709.18,20183.67,6533459
2021-12-01,20204.28,20353.86,20204.28,20353.86,8960967
2021-12-02,20404.63,20404.63,20208.82,20298.48,4336105
2021-12-03,20352.05,20414.31,20308.37,20338.94,5023521
2021-12-06,20339.24,20343.72,20140.81,20142.75,5679488
2021-12-07,20215.95,20320.25,20198.61,20278.21,5349454
2021-12-08,20325.11,20365.68,20243.1,20276.08,3928551
2021-12-09,20287.37,20345.19,20214.21,20258.85,3492192
2021-12-10,20272.63,20307.71,20224.8,20307.71,2821572
2021-12-13,20353.1,20370.28,20254.84,20294.7,4675266
2021-12-14,20323.04,20331.29,20066.52,20118.23,5498308
2021-12-15,20152.63,20169.11,19874.41,19896.54,5183523
2021-12-16,19989.81,20040.02,19924.47,19980.16,3730549
2021-12-17,19946.75,19987.14,19815.22,19815.22,3331096
2021-12-20,19678.68,19678.68,19455.96,19612.02,7131820
2021-12-21,19623.21,19707.84,19590.51,19675.88,7815817
2021-12-22,19710.18,19778.04,19643.88,19732.12,6487052
2021-12-23,19699.38,19777.62,19617.76,19679.13,14111730
2021-12-27,19624.45,19624.45,19437.25,19453.89,23843526
2021-12-28,19435.89,19595.27,19435.89,19559.71,22826874
2021-12-29,19635.11,19938.97,19635.11,19936.91,11667855
2021-12-30,19990.61,20056.08,19965.26,20056.08,11557297
2022-01-03,20163.67,20381.05,20163.67,20363.95,10356253
2022-01-04,20411.57,20544.12,20411.57,20539.56,14349512
2022-01-05,20622.89,20626.06,20471.9,20613.86,9938589
2022-01-07,20624.78,20633.13,20536.58,20570.01,5909759
2022-01-10,20651.54,20684.88,20505.8,20563.16,10127250
2022-01-11,20647.22,20784.95,20565.32,20784.95,6114187
2022-01-12,20833.02,21013.63,20833.02,21013.63,11675248
2022-01-13,21076.51,21091.72,20977.39,21033.15,6470493
2022-01-14,20991.78,21014.91,20880.59,20885.04,6530351
2022-01-17,20937.2,20974.77,20891.13,20974.77,14791662
2022-01-18,20983.35,21006.82,20782.35,20783.2,10003201
2022-01-19,20703.44,20703.44,20428.99,20567.43,8033806
2022-01-20,20532.54,20540.2,20350.78,20379.15,5052692
2022-01-21,20314.01,20314.01,19958.63,20067.69,13044746
2022-01-24,19997.03,19997.95,18999.65,19128.61,19789169
2022-01-25,19096.79,19468.93,19096.79,19364.28,9374631
2022-01-26,19423.4,19668.11,19423.4,19598.99,9549615
2022-01-27,19512.84,19567.24,19405.05,19567.24,5605903
2022-01-28,19590.67,19619,19343.71,19349.01,4706266
2022-01-31,19428.6,19532.44,19405.69,19483.19,4648188
2022-02-01,19556.18,19695.01,19556.18,19688.41,3817397
2022-02-02,19777.03,19914.43,19713.7,19806.91,13434055
2022-02-03,19876.58,19925.83,19770.16,19834.32,6478354
2022-02-04,19861.7,19904.65,19717.1,19796.99,6805791
2022-02-07,19843.73,19875.53,19673.48,19710.29,4461720
2022-02-08,19760.6,19769.82,19635.28,19745.51,6309258
2022-02-09,19772.13,19844.06,19762.79,19820.41,4309275
2022-02-10,19813.71,19882.26,19784.55,19808.28,4677711
2022-02-11,19814.77,19849.77,19670.87,19763.45,4122314
2022-02-14,19264.6,19264.6,18902.31,19234.98,12088177
2022-02-15,19180.51,19586.36,19180.51,19513.21,6522918
2022-02-16,19608.49,19693.34,19461.4,19483.87,4815568
2022-02-17,19498.99,19554.16,19139.25,19185.22,14603159
2022-02-18,19179.75,19294.02,19179.75,19271.91,8256568
2022-02-21,19252.08,19252.08,18676.53,18794.61,14651188
2022-02-22,18352.5,18857.11,18310.86,18850.54,12383603
2022-02-23,18920.82,19009.16,18682.28,18737.01,7592725
2022-02-24,17874.78,17874.78,16492.79,17242.49,44666287
2022-02-25,17432.51,18030.67,17432.51,18030.67,26644414
2022-02-28,17860.3,18249.75,17860.3,18249.75,21340037
2022-03-01,18345.01,18452.3,18077.51,18109.17,30605176
2022-03-02,18080.53,18382.09,18063.43,18362.36,35647781
2022-03-03,18444.42,18488.92,18227.27,18485.84,44626670
2022-03-04,18452.26,18496.69,18069.24,18141.34,28020487
2022-03-07,18046.22,18073.02,17647.12,17937.04,40138897
2022-03-08,18002.16,18061.74,17752.05,17940.57,26285448
2022-03-09,18052.95,18234.27,18033.34,18202.61,29085427
2022-03-10,18330.72,18436.81,18142.05,18290.65,19678509
2022-03-11,18403.44,18575.6,18392.18,18575.6,18935057
2022-03-14,18634.56,18678.82,18453.36,18618.26,10753506
2022-03-15,18659.71,18687.02,18455.51,18687.02,10551216
2022-03-16,18814.34,18923.45,18764.76,18923.45,11878151
2022-03-17,19042.61,19128.34,19005.76,19062.2,14270462
2022-03-18,19170.67,19170.67,18880.51,19021.27,11726392
2022-03-21,19109.45,19235.62,19105.31,19235.62,17105410
2022-03-22,19272.83,19340.65,19226.16,19340.65,6552988
2022-03-23,19414.73,19452.46,19282.33,19335.43,14926684
2022-03-24,19383.5,19433.44,19318.04,19433.44,11943951
2022-03-25,19458.04,19481.56,19384.62,19465.45,10212754
2022-03-28,19568.72,19620.39,19507.79,19610.7,6949857
2022-03-29,19628.22,19651.13,19342.19,19342.19,18790042
2022-03-30,19545.7,19690.39,19526.74,19690.39,9030467
2022-03-31,19737.29,19782.56,19679.48,19714.05,9180243
2022-04-01,19800.3,19864.38,19784.23,19855.19,20953901
2022-04-04,20041.24,20073.13,19938.43,20028.26,24578111
2022-04-05,20074.02,20088.14,19960.25,20034.6,12233079
2022-04-06,20045.47,20045.47,19667.99,19711.24,18405569
2022-04-07,19750.68,19795.78,19664.63,19726.64,13895587
2022-04-08,19749.62,19780.05,19640.19,19640.19,9144139
2022-04-11,19630.71,19728.67,19582.75,19616.42,11811445
2022-04-12,19632.81,19654.49,19436.33,19524.29,5819929
2022-04-13,19545.91,19626.66,19428,19472.25,6571028
2022-04-14,19533.12,19534.08,19405.84,19469.92,4574822
2022-04-19,19508.21,19531.02,19227.97,19382.87,5416461
2022-04-20,19423.77,19509.05,19391.46,19449.06,4530473
2022-04-21,19472.62,19506.02,19336.41,19415.12,7952283
2022-04-22,19404.09,19416.6,19161.49,19190.93,6071842
2022-04-25,18917.4,18960.35,18669.1,18919.94,9405005
2022-04-26,18989.11,19013.16,18768.65,18781.16,5919038
2022-04-27,18743.13,18782.1,18470.13,18524.83,6695980
2022-04-28,18603.65,18666.04,18561.29,18593.6,5523705
2022-04-29,18690.54,18713.38,18545.77,18557.02,51972110
2022-05-02,18609.51,18619.8,18471.81,18514.94,25709736
2022-05-04,18564.89,18649.49,18479,18597.53,15652681
2022-05-05,18756.42,18757.3,18338.61,18359.84,13021966
2022-05-06,18301.93,18323.19,17903.05,18034.44,7826509
2022-05-09,18048.88,18089.81,17786.76,17815,5558462
2022-05-10,17838.67,17850.45,17596.91,17713.59,5718023
2022-05-11,17756.32,17843.55,17704.16,17797,8848466
2022-05-12,17747.72,17747.72,17279.23,17344.5,11622610
2022-05-13,17493.23,17672.85,17493.23,17667.58,12143912
2022-05-16,17749.27,17860.55,17737.55,17827.4,7930822
2022-05-17,17876.99,17978.63,17811.9,17913.74,7724335
2022-05-18,17979.67,18049.88,17868.97,17934.43,5654972
2022-05-19,17740.67,17840.16,17679.46,17840.16,4584970
2022-05-20,17850.82,17935.72,17830.87,17929.31,3266950
2022-05-23,17980.71,18075.24,17980.71,18027.58,5484872
2022-05-24,18070.76,18096.38,17888.91,17895.9,4866707
2022-05-25,17975.81,18026.54,17824.7,17906.53,4619368
2022-05-26,17939.04,18045.92,17884.19,18045.92,3770945
2022-05-27,18081.61,18103.11,17968.75,17993.5,4866038
2022-05-30,18067.34,18122.16,18013.63,18122.16,5746213
2022-05-31,18132.69,18179.66,18065.14,18167.46,6084608
2022-06-01,18240.49,18272.48,18139.49,18272.48,4935308
2022-06-02,18231.94,18278.28,18129.32,18144.07,5447095
2022-06-03,18229.04,18280.47,18134.66,18135.37,4226418
2022-06-06,18196.58,18257.08,18174.07,18181.74,4646509.030303
2022-06-07,18237.03,18238.28,18074.76,18147.59,3211302
2022-06-08,18177.16,18185.66,17959.35,17995.19,4703497
2022-06-09,18021.18,18026.5,17849.04,17849.04,2826539
2022-06-10,17863.18,17863.18,17637.88,17654.05,4177087
2022-06-13,17465.66,17476.94,17023.55,17048.22,5204398
2022-06-14,17069.52,17146.73,16897.49,16897.49,4243301
2022-06-15,16985.75,17002.16,16779.26,16881.65,3284277
2022-06-17,16881.93,17020.32,16819.88,17016.89,3437234
2022-06-20,17070.61,17086.82,16945.6,16968.54,5050501
2022-06-21,17085.23,17168.36,17068.04,17114.27,3680719
2022-06-22,17083.05,17092.95,16893.95,16957.34,3864495
2022-06-23,17016.17,17029.41,16881.54,16922.41,2816551
2022-06-24,16970.32,16992.91,16824.33,16855.16,3004477
2022-06-27,16946.25,17012.09,16940.26,17012.09,5097180
2022-06-28,17055.18,17108.61,17024.06,17076.39,5286306.0860877
2022-06-29,17068.12,17478.87,17036.14,17478.87,6565122
2022-06-30,17452.14,17475.4,17215.28,17284.34,6162512.8106509
2022-07-01,17353.23,17369.35,17167.19,17365.35,6145716
2022-07-04,17437.35,17463.47,17127.77,17127.77,6494590
2022-07-05,17262.22,17275.58,16825.51,16926.55,6338914
2022-07-06,16930.79,17035.08,16596.35,16596.35,4792348
2022-07-07,16721.68,17114.27,16721.68,17114.27,4626882
2022-07-08,17188.58,17258.59,17095.27,17243.12,3750187
2022-07-11,17246.58,17274.77,17156.3,17274.19,4158898
2022-07-12,17301.64,17301.64,16972.03,16989.99,3412155
2022-07-13,17050.28,17082.3,16821.61,16853.32,4698059
2022-07-14,16905.32,16952.95,16579.77,16698.96,4502291
2022-07-15,16758.6,16790.14,16672.57,16751.34,4296708
2022-07-18,16867.42,16964.48,16824.02,16939.81,3678081
2022-07-19,17011.94,17045.87,16858.36,16904.25,3612914
2022-07-20,16998.35,17080.6,16960.69,17080.6,10350517
2022-07-21,17112.47,17136.45,16955.68,17018.81,13282789
2022-07-22,17062.65,17107.57,17021.85,17079.66,9126573
2022-07-25,17157.12,17201.81,17090.89,17095.02,12896572
2022-07-26,17141.67,17173.63,16927.18,16961,12238163
2022-07-27,17015.98,17045.76,16928,16953.79,16005911
2022-07-28,17044.67,17125.74,17004.53,17122.3,9431395
2022-07-29,17191.61,17331.87,17164.37,17312.93,10511055
2022-08-01,17392.01,17542.14,17392.01,17542.14,6785163.8571431
2022-08-02,17552.53,17608.87,17499.12,17550.03,7048711
2022-08-03,17525.11,17719.17,17518.31,17719.17,6270973
2022-08-04,17792.42,17816.45,17605.01,17655.52,4870627
2022-08-05,17690.54,17737.83,17543.59,17702.72,5064101
2022-08-08,17710.92,17809.22,17667.58,17750.02,12689327
2022-08-09,17817.08,17831.06,17636.27,17698.87,6063048
2022-08-10,17754.2,17775.16,17648.82,17722.26,9252015.9899504
2022-08-11,17773.4,17931.9,17764.07,17886.98,7033251.6703373
2022-08-12,17899.56,18084.18,17899.56,18084.18,8209914
2022-08-16,18122.84,18193.22,18075.11,18093.04,6988518
2022-08-17,18230.23,18236.81,17980.07,17983.38,6552392
2022-08-18,18003.28,18100.95,17953.6,18100.95,5193152
2022-08-19,18068.52,18089.22,17896.27,17924.07,4681451
2022-08-22,17886.75,17944.24,17699.14,17722.43,5477443
2022-08-23,17696.71,17763.48,17676.02,17692.81,6046034
2022-08-24,17740.28,17766.1,17508.37,17553.21,5420418
2022-08-25,17593.33,17667.3,17519.97,17552.57,12075560
2022-08-26,17614.51,17656.07,17522.5,17530.75,17909467
2022-08-29,17483.78,17483.78,17185.51,17238.43,8226039
2022-08-30,17293.18,17414.73,17144.97,17188.09,7379580
2022-08-31,17157.36,17238.41,17058.47,17077.48,5682810
2022-09-01,17122.77,17128.68,16715.95,16823.74,5242387
2022-09-02,16836.83,16942.1,16766.07,16898.58,3923923
2022-09-05,16816.38,16871.32,16761.13,16833.53,3024227
2022-09-06,16871.98,16893.09,16606.82,16628.64,4715762
2022-09-07,16644.85,16825.83,16545.45,16825.83,8475287
2022-09-08,16891.92,16953.78,16802.82,16825.31,6017228
2022-09-09,16888.35,16993.12,16888.35,16945.9,5045513
2022-09-12,17031.17,17113.7,16843.88,16875.48,4808500
2022-09-13,16939.64,16950.65,16660.4,16715.47,6367654
2022-09-14,16686.04,16769.36,16681.87,16768.81,3487809
2022-09-15,16730.76,16816.57,16730.76,16801.75,3297469
2022-09-16,16831.92,16831.92,16647.03,16719.38,8980538
2022-09-19,16717.1,16741.56,16600.75,16689.82,5349296
2022-09-20,16758.74,16817.73,16625.82,16668.04,5975522
2022-09-21,16631.41,16671.99,16512.38,16671.99,9618990
2022-09-22,16674.82,16791.1,16656.23,16745.82,6442238
2022-09-23,16758.66,16758.66,16449.24,16477.18,5266881
2022-09-26,16319.03,16385.21,15998.95,16043.98,5985872
2022-09-27,16055.79,16124.11,16019.6,16124.11,3776915
2022-09-28,16123.2,16143.29,15834.46,16023.83,5454060
2022-09-29,16080.74,16088.17,15757.5,15790.53,4701281
2022-09-30,15857.19,15945.97,15786.12,15895.18,3992730
2022-10-03,15893.85,15980.81,15670.84,15980.81,4069391
2022-10-04,16103.66,16176.94,16048.79,16061.55,3445011
2022-10-05,16124.24,16176.24,16061.41,16078.05,2862922
2022-10-06,16120.06,16198.46,16050.21,16170.3,3118820
2022-10-07,16184.29,16192.75,16073.49,16147.28,2105098
2022-10-10,16163.98,16170.21,16021.52,16033.76,5589522
2022-10-11,16048.44,16076.43,15979.81,16076.43,5184413
2022-10-12,16077.71,16130.57,15941.9,15972.47,2895113
2022-10-13,16038.69,16116.89,15759.96,15892.48,3849421
2022-10-14,15963.04,16044.15,15899.3,15971.07,2473867
2022-10-17,16001.66,16032.89,15870.76,15874.71,1822098
2022-10-18,15947.55,16036.18,15940.39,16012.57,2623270
2022-10-19,16090.93,16098.68,15935.88,16000.29,2806542.4999997
2022-10-20,15999.51,16054.74,15961.28,16054.74,3000708
2022-10-21,16015.74,16075.51,15944.06,15989.09,3835257
2022-10-24,16056.81,16119.46,16056.81,16101.28,5126941
2022-10-25,16135.34,16192.02,16076.48,16153.98,3503984
2022-10-26,16212.04,16235.42,16121.34,16150.53,2984046
2022-10-27,16198.59,16241.39,16133.14,16204.66,3244220
2022-10-28,16223.78,16301.42,16162.57,16301.42,4168430
2022-10-31,16392.48,16561.95,16335.76,16561.95,8259650
2022-11-02,16661.44,16703.61,16615.51,16685.29,5334447
2022-11-03,16660.48,16660.48,16557.88,16626.49,5519834
2022-11-04,16674.54,16913.83,16673.44,16913.83,4952100
2022-11-07,17022.75,17022.75,16831.8,16859,6325318
2022-11-08,16903.04,17027.25,16889.01,17027.25,6024955
2022-11-09,17105.14,17121.36,16917.64,16978.76,8241811
2022-11-10,16974.63,17030.17,16900.97,17030.17,5292685
2022-11-14,17137.67,17245.27,17132.58,17196.98,8142159
2022-11-15,17261.66,17276.73,17138.51,17204.27,4719617
2022-11-16,17056.95,17140.29,17034.63,17140.29,6254172
2022-11-17,17159,17209.08,17075,17105.44,3460044
2022-11-18,17131.94,17197.46,17053,17186.49,2454669
2022-11-21,17238.69,17249.04,17162.61,17212.57,2589440
2022-11-22,17277.53,17290.89,17194.94,17240.77,3660056
2022-11-23,17292.13,17338.57,17227.07,17338.57,3365453
2022-11-24,17379.15,17399.15,17311.94,17365.16,6069920
2022-11-25,17435.31,17440,17332.55,17434.51,3579219
2022-11-28,17474.24,17565.19,17431.27,17556.71,3304839
2022-11-29,17596.56,17627.86,17450.64,17509.43,4123992
2022-11-30,17565.39,17729.97,17565.39,17729.97,3070123
2022-12-01,17855.72,17900.05,17758.98,17900.05,8195592
2022-12-02,17893.73,17978.53,17857.38,17978.53,4471759
2022-12-05,18029.92,18179.45,18029.92,18169.42,6021044
2022-12-06,18170.09,18171.45,18044.61,18058.83,3953535
2022-12-07,18041.97,18046.51,17981.29,18046.51,4744363
2022-12-08,18024.54,18033.46,17927.39,18033.46,12036558
2022-12-09,18040.03,18062.03,17958.59,18032.22,5753383
2022-12-12,18084.79,18106.65,18045.2,18094.09,7722748
2022-12-13,18092.64,18164.26,18008.47,18155.12,5906140
2022-12-14,18169.73,18236.03,18148.77,18193.99,5066677
2022-12-15,18183.51,18184.46,17921.99,17949.72,4610297
2022-12-16,17917.23,17925.78,17749.67,17783.58,4189683
2022-12-19,17883.2,17903.15,17763.34,17785.25,3156587
2022-12-20,17737.15,17777.05,17646.49,17648.46,4964935
2022-12-21,17703.2,17719.33,17614.68,17662.98,4054020.0101159
2022-12-22,17668.78,17711.02,17545.47,17564.87,3371774
2022-12-23,17605.98,17605.98,17530.66,17562.83,4994022
2022-12-27,17565.37,17579.91,17309.83,17323.48,8250602
2022-12-28,17349.25,17370.99,17295.21,17329.12,9132635
2022-12-29,17395.91,17551.8,17393.15,17551.8,6410096
2022-12-30,17558.78,17652.03,17496.16,17496.16,7800006
